0: 76,1005,867,797
1: 1001,709,701,980
2: 990,583
3: 1111,815,423
4: 117,289
5: 586,689,159,67
6: 855,806
7: 288,627,101,435
8: 1098,215,150
9: 758,218,306
10: 671,1008,849,292,995
11: 376,491,29,983,216,901
12: 554,1025,1005,797,548
13: 480
14: 403,614
15: 475,157
16: 786,213
17: 156,305
18: 55,506,362,745
19: 708,75,774,255
20: 850,664,832
21: 1070,883,1039,810
22: 859,1097,425
23: 959,851,186,476,594,68
24: 590,1043,82
25: 232,658,201,754
26: 864
27: 878,502
28: 974,552,1053
29: 569,376,11,194,983
30: 1067,863,221
31: 819
32: 722,873,308,668,550
33: 769,253,493
34: 1024,313,905,173,825
35: 233,418,459,318
36: 767,1098
37: 572,1022,366
38: 69,222,634,759,861
39: 820,936,1036,467
40: 174
41: 595,434,436
1082: 1084,338,107,534
43: 615,551,68,113
44: 745,506,1019,373
45: 1118,595,499,568,436
46: 80,91,1006,123,996
47: 144
1043: 24,82,62,348
49: 221,360,688
50: 483,124,294,898
51: 764,299,439
52: 364,1106,307
1068: 156,528
54: 686,1012,393
55: 18,995,671,745
56: 71
57: 759,369,585,222
58: 946,1124,790
59: 426,1038,179
60: 863,643,625
61: 751,733,301
62: 984,82,1043,119
63: 881
64: 972,275,558,1006,429
65: 963
1085: 500,991,300
67: 5,159
68: 594,962,186,43,23
69: 38,222,622
70: 352,709,1001
71: 1026,56
72: 743,206,627
73: 223,212,115
74: 121,401,673
75: 918,1116,1100,19,708,255
76: 0,341,722
77: 1124,490
78: 394,85,813
79: 707,680,850,832,884,277
80: 91,46,1006,429,899,133
81: 622,585,222
82: 984,94,62,24,590,1043
83: 542,501,868
84: 487,438,888,802
85: 394,858,276,591,78
86: 546,453
87: 257,477,982,944
88: 980,320,657
89: 1117,702
90: 733,1032,238
91: 80,46,269,996,133,466
92: 507,559
93: 434,359,889
94: 82,347,1030,262,590
95: 560,271,945,200,958
96: 304,951,1000
1099: 982,310
1064: 396
99: 158,606,1021,1048
100: 593,183,267,241
101: 856,435,7
102: 666,168,725
103: 314,142,523
104: 1047,160
105: 760,578,465
106: 677,736,879
107: 338,1067,360,1082
108: 161
109: 151,1075
110: 614,162
111: 839,793,955,573
112: 334,1054
113: 779,43,551,350,962
114: 574,538,330,245
115: 73
116: 744,326,339,970,381
117: 4,330
118: 799,1048,909,321
119: 62,780,384
120: 405,999,1093
121: 957,74,407,638,673
122: 415,968,420,1039
123: 842,1006,46,996
124: 294,50,483
125: 987,230,485,478
126: 536,416
127: 139,133,218,1057,466
128: 374,954,1045,877,856
129: 328,959,166
130: 747,450,1022
131: 1007,757
132: 227,150,522,282,311
133: 899,127,80,91,466
1125: 644,1086,924,674
135: 827,642
1098: 8,246,215,767,36
137: 437,540,782
138: 821,266,838
139: 899,127,510
140: 556,592,705,1034,482
1060: 335,741,1077,508
142: 538,103,314
1093: 999,120,1071
144: 47,1014
145: 977,711,1009,460,964
146: 195,596,646,583,1080
147: 534,1084,708
148: 339
1038: 861,994,59,179,738
150: 132,227,282,8
151: 109,897,835,558
1086: 1125,924,910
153: 564,876
154: 969,355,533
155: 503,530,575
156: 1068,17
157: 755,15,475
158: 99,337,1088,606
159: 522,5,586,67
160: 204,104
161: 108,528
162: 110,733,751
163: 563,882,189,869
164: 1112,823,965,887,422
165: 546,659,259,483
166: 816,129
167: 
168: 822,739,102
169: 349,244,527
170: 987
1107: 1069
172: 772,549,1055,428,517
173: 368,893,34,487
174: 40,399,281
175: 263,1042,253,769
1096: 333
177: 615
178: 342,1014
179: 738,1038,426,59
180: 191
181: 597,620
1081: 332
183: 593,100,231,267
1089: 
185: 
186: 1079,476,23,68
187: 363,327,881
1100: 1116,378,872,890,75
189: 163,305,869
190: 272,596
191: 693,425,859,180
192: 296,1115,608
193: 992,388,502,1002
194: 983,956,569,29
195: 146,457,1033,272,596
1048: 118,799,99,606,913
1059: 
198: 427,298,413
199: 640,614
200: 929,1016,247,95,271
201: 570,754,776,25,658
1078: 524,725,498
203: 
204: 160,486
205: 371,717,445
206: 288,627,743,72
207: 579
208: 637
209: 
210: 224,931,225,1028,605
211: 1027,905,701,713
212: 73,223,270
213: 677,16,256
214: 835,423,1031
215: 926,767,8,1098
216: 691,952,901,11
217: 903,664,424
218: 1057,466,127,9
219: 998,363,327,812
220: 939,948,1040,684
221: 360,49,643,30,688
222: 38,69,57,81
223: 73,212,336
224: 607,931,210,232
225: 931,210
226: 880,1037,939,497,254
227: 132,150,522,246,632,1007
228: 488,316,553,656
229: 789,676,937,712
230: 125,485,535,514
231: 355,593,183
232: 25,658,224,931
233: 35,975,418
234: 516
235: 783,748,889
236: 676,1044,644,937,674
1061: 790,375
238: 1032,735,1065,90
239: 749
240: 689,1101,1018
241: 718,267,100,894,378
242: 782,902,1017,253,817
243: 440,1066,755,1112
244: 169,975
245: 973,675,114
246: 1098,227,1007
247: 731,1016,200,271
248: 357,473,1035,612,912
249: 936,1036,454
250: 358,1120,820,687
1083: 649,259,297,795
1035: 357,248,612,821,874
253: 493,817,242,175,33,769
254: 497,226
255: 515,774,322,75,1116,19
256: 879,382,677,213
257: 1097,87,395
258: 917
259: 297,165,483,1083
260: 
261: 847
262: 1030,509,94,590
263: 175,1042,769
264: 711,460,1023
1114: 651,665,1011,635,1103
266: 619,138,802
267: 1063,718,241,100,183
268: 329,636
269: 996,91,466
270: 212,396
271: 953,95,200,247
272: 190,457,831,949,195
1101: 498,240,1018
1080: 646,146
275: 972,623,64,429
276: 85,858
277: 862,884,680,79
1102: 766,1069
279: 611,409,703,1026
280: 714,778,631,981
281: 898,399,294,174
282: 695,311,132,150
283: 554,715
284: 
1119: 434,359,1046
286: 779,962,401,957
287: 446,526
288: 206,627,435,7
289: 973,682,4
290: 629,653
291: 1013,818
292: 849,819,10,1008
1052: 1109,1073,843
294: 399,124,50,281,898
295: 992,388
296: 192,1115,829,608
297: 259,795,1083
298: 671,1008,198,361
299: 400,51,439,809
300: 1062,991,1085
301: 61,818
302: 814,721,1010
303: 337,740,985,639
304: 96,951
305: 869,189,17
306: 922,9
307: 1041,52,1106
308: 32,412,550
309: 441
310: 935,1099,395
311: 1092,282,695,132,525
312: 418,1111,815
313: 610,905,938,34
314: 103,810,142
315: 585
316: 228,1040,553,684
1049: 921,431,670,633,837
318: 459,35
1070: 930,21,810,403
320: 1019,373,471,657,88
321: 1053,118
322: 515,255,894,718,353
323: 370,917
324: 687,566,358,698
1028: 424,210,605
326: 744,116,970
327: 363,187,219
328: 129,476,959
329: 268,938,792
330: 973,114,117
331: 642,727,1020,691,901
332: 1081
333: 1096
334: 112,1054,805
335: 1060,741,734
336: 1071,223
337: 303,740,639,158
338: 107,1082,534
339: 927,148,116,381
340: 1004,1056,409
341: 76,722
342: 178
1037: 226,880,977,964,672
1103: 1072,1114,940,635
345: 372
346: 559,758,961,922
347: 984,94,854,1030
348: 1043,942
349: 169,527,535
350: 551,113,779,565
351: 412,581,990
352: 70,373,1001
353: 742,515,322
1063: 718,267,742
355: 231,154
356: 367
357: 248,473,1035,730,866
358: 250,687,324
359: 1119,434,748,93,889
360: 221,49,1067,107
361: 745,671,298
362: 18,506,509
363: 327,881,187,219
364: 52
365: 923
366: 753,37
367: 356
368: 173,789,893
369: 516,993,57
370: 875,1047,323
371: 205,531,980
372: 345,405
373: 1019,320,352,44
374: 954,128,877,587,600
375: 790,1061,490,1122
376: 491,11,519,29
377: 939,948,977,942,880
378: 1116,894,1100,872,649,241
1116: 894,378,1100,75,255
380: 1117,397
381: 116,339,970
382: 256,495
1077: 1060,741,508
384: 917,780,119
1074: 775
386: 1115,732
1033: 481,707,680,457,862,195
388: 774,295,193,1002
1066: 440,243,923
390: 704,1000
391: 572,1022,446
392: 932,402,554,715
393: 847,54
394: 85,858,813,78
395: 425,310,935,257
396: 1064,270
397: 380
398: 874,545,866
399: 885,294,174,281
400: 299,621
401: 957,74,286
402: 392,967,715
403: 14,1070,474
404: 824,524,695,1092
405: 999,120,372
1075: 686,1012,109,848
407: 121,957,851,594,853
1110: 443,1104
409: 611,279,340,1056,703
410: 828,729,963
411: 561,750,925
412: 351,550,308
413: 587,600,512,198
1032: 735,238,90,927
415: 122,968,419,420,533
416: 941,126
417: 667
418: 975,1111,312,233,35,459
419: 807,533,415,968
420: 415,122,941
421: 604,965,469
422: 871,605,607,164,823,887
423: 815,1031,3,214
424: 664,1028,217
425: 395,693,191,859,22
426: 59,179,1047
427: 198,452,600
428: 549,172,517
429: 275,64,1006,80
430: 460,1023,717,839,826
431: 921,1049,801,930,633
1084: 1082,918,147,708
1030: 262,622,854,347,94
434: 1123,1119,359,1046,595,41,93
435: 856,101,288,7
436: 791,45,1118,595,41
437: 137,802,781
438: 84,825,1024,540
439: 828,809,299,51
440: 1066,243,475,934,755
441: 309
442: 737
443: 1110,1104,814,597,620
444: 472
445: 720,205,699
446: 287,391,526
447: 875
448: 812,598,681
449: 683,648
450: 747,130,947
451: 1122,993,1018
452: 954,427,600
453: 86,659
454: 687,936,1120,249
455: 
456: 
457: 831,481,1033,272,195
458: 624,564,1041,876,1021
459: 318,35,418
460: 430,964,1023,264,145
461: 794,989,841
462: 903,1025,932
463: 704
1067: 30,360,107
465: 105,760
466: 218,91,269,127,133
467: 645,820,39
1079: 186,476
469: 965,971,421
470: 793,654,955,753
471: 724,657,1019,320
472: 864,798,444
473: 357,248,1029,912
474: 966,403
475: 960,15,157,755,440
476: 1079,186,328,959,23
477: 779,565,982,944,87
478: 485,987,125
479: 1092,498,525,689
480: 13
481: 707,680,1033,457,967
482: 705,1034,1013,140
483: 50,165,124,259
484: 663
485: 478,125,230,514
486: 204,885
487: 84,173,893,888
488: 228,641
489: 
490: 1122,375,77
491: 376,11,517,952
1091: 576
493: 253,817,601,33
1087: 1090,1012
495: 960,382
