0: 867,797,1034
1: 1001,352,709,70,701,371
2: 990,583
3: 423,1111
4: 117,289
5: 586,689,159,67
6: 855,806
7: 288,627,101,435
8: 1098,215,150
9: 758,218,306
10: 671,849,995
11: 376,491,29,983,216,952
12: 867,797,548,572,865
13: 441,480
14: 403,614
15: 382,475,157
16: 786,213
17: 156,305
18: 55,362,745,506
19: 708,75,774,255
20: 784,664,424,871,850
21: 930,801,122,968
22: 859,1097,425
23: 959,476,851,186,594,68
24: 590,1009,82
25: 232,658,201,754
26: 864
27: 878,502
28: 974,552,1053
29: 569,376,11,194,983
30: 1067,863
31: 1045,798,819
32: 873,722,308,668
33: 769,253,493
34: 905,825,313
35: 233,318
36: 767,1098
37: 391,572,865
38: 69,222,634,57,759,861
39: 820,936,467,1036
40: 1040,174
41: 93,595,434,436
1082: 1084,338,107,534
43: 615,551,68,113
44: 320,373,1027,509,506,1019,471
45: 595,1118,499,436
46: 429,64,123,80,91,996
47: 144
1043: 220,62,948,684,316
49: 221,360,688
50: 483,124,898
51: 1020,764,299,134
52: 1106,307
1068: 156,528
54: 686,1012
55: 18,995,745,361
56: 
57: 759,585,38,222
58: 710,946,77
59: 179,1038
60: 863,643,625,1003,1095,616
61: 733,162,751,301
62: 119,1043,220,948
63: 881
64: 429,46,558,1006,123
65: 963
1085: 500,991,300
67: 5,159
68: 594,962,186,43,23
69: 38,222
70: 709,1,352
71: 703,203
72: 743,206,627
73: 223,212,115
74: 121,401,673
75: 890,918,1116,1100,19,708,255
76: 341,1034,722
77: 58,490
78: 394,85,813
79: 707,680,832,884,277
80: 91,133,429,46
81: 622,1030,585,222
82: 984,24,590
83: 542,501,1034,873,722
84: 888,802,487
85: 394,858,276,591,78
86: 165,546,659,453,700
87: 257,477,982,944
88: 264,980,1023,320,1001,657
89: 702,592,1013
90: 148,301,1032,733,927
91: 80,133,46,269,996,466
92: 507,559
93: 41,359,434,889
94: 347,262,590
95: 560,271,945,958
96: 304
1099: 982,310
1064: 396
99: 158,696,986,458,606
100: 593,183,267,241
101: 856,435,7
102: 1018,725,666,168,1061
103: 314,142,723,523
104: 1047,426,875
105: 760,1011,578,465
106: 736,677,1035,879
107: 338,1067,360,1082
108: 161
109: 151,897,1006,1075,1012
110: 614,162
111: 955,839,1022,573,793,470
112: 334,1054
113: 779,43,551,350,962
114: 574,538,330,245
115: 73
116: 744,326,970,381
117: 4,330
118: 799,909
119: 384,62,984
120: 405,999,1093
121: 957,74,407,638,673
122: 415,419,968,21
123: 842,64,46,996
124: 294,50,483
125: 987,230,485,478
126: 536,416
127: 899,133,466,1057
128: 374,954,877
129: 328,959,166
130: 747,450,391
131: 246,757,1007
132: 227,150,522,282,311
133: 80,91,466,899,127
134: 51,764,1056,726,340
135: 726,1056,827,642,203,1026
1098: 8,215,767,36
137: 540
138: 821,266,838,1042
139: 899,510
140: 556,482
1060: 335,741,1077,508
142: 538,103,314,723
1093: 999,120,1071
144: 178,47
145: 977,942,964,711,724
146: 195,596,1080,1033
147: 534,1084,708
148: 90,1032,339
1038: 179,738,59,426,875
150: 132,227,282,8
151: 109,897,1006,214,835
1086: 644,674,910,1044,924
153: 1048,564,876,913
154: 969,355,533
155: 503,1041,530,575
156: 1068,17
157: 755,15,475
158: 696,99,986,337,1021,1088,606
159: 522,5,586,67
160: 204
161: 108,528
162: 733,61,110,751
163: 563,189,882,869
164: 1112,823,965,422,887
165: 86,546,659,483
166: 816,129
167: 
168: 822,102,1061
169: 349,244,527
170: 987
1107: 1069
172: 772,549,1055,428,517
173: 368,893,487
174: 1040,399,40,281
175: 263,253,769
1096: 555,1007
177: 615
178: 144,342
179: 738,1038,994,59
180: 191
181: 597,620
1081: 332
183: 593,100,231,267
184: 1009,1019,471,724
185: 1041
186: 1079,476,23,68
187: 363,327,881,1011
1100: 1116,378,872,890,75
189: 163,305
190: 272
191: 693,425,859,180
192: 296,1115,608
193: 502,515,774,388
194: 983,956,569,29
195: 596,146,457,481
1048: 153,946
1059: 
198: 298,413
199: 640,614
200: 908,1016,929
201: 570,754,776,25,658
1078: 524,1018,725,498
203: 1026,703,135,71
204: 160,486
205: 1024,371,264,980,717
206: 288,627,743,72
207: 579
208: 637
209: 
210: 224,931,225,1028,605
211: 701,713,531,905
212: 73,223,270
213: 677,16,256
214: 815,423,835,151
215: 926,767,8,1098
216: 691,952,11,983,901,331
217: 664,424
218: 1057,9,306
219: 998,950,327,651
220: 1043,62,948,684
221: 360,49,643,688
222: 38,69,57,81
223: 73,212,336
224: 607,931,210,605
225: 1028,931,210
226: 880,497
227: 132,150,522,632
228: 488,684,316,553,656
229: 676,937
230: 125,485,535,514
231: 355,593,183
232: 25,658,931
233: 35,975
234: 516
235: 783,1047,889
236: 870,644,674,676,937
1061: 790,375,168,102,1018,1101
238: 690,1065
239: 749
240: 689
241: 718,267,100,894,378
242: 782,902,654,817
243: 440,1066,755
244: 169,975
245: 973,675,114
246: 131,632
247: 731,271
248: 357,912,612
249: 454,936
250: 358,820,687
1083: 649,259,297
252: 621,400
253: 493,817,175,33
254: 1049
255: 774,322,75,1116,19
256: 879,382,677,213
257: 1097,87,395
258: 917
259: 297,483,1083
260: 
261: 847
262: 509,94,590
263: 175,776
264: 980,88,1023,205,717,460
1114: 651,665,950,635
266: 619,802,138,781,1042
267: 1063,718,241,100,183
268: 329,636
269: 996,466,91
270: 212,396
271: 95,247
272: 190,457,831,949
1101: 1018,375,1061,325
1080: 146,1033,646
275: 972,623,429
276: 85,858
277: 862,884,680,79
1102: 766,1069
279: 661,611,409
280: 714,778,981,631
281: 898,399,294,174
282: 695,311,132,150
283: 554,715
284: 
285: 1056,1004,764
286: 779,962,401,957
287: 697,489,1049,526
288: 206,627,435,7
289: 973,682,4
290: 629,653
291: 818
292: 427,819
1052: 1109,1073,843
294: 399,885,124,281,898
295: 992
296: 192,1115,829,608
297: 259,795,1083,649
298: 671,198,361
299: 51,439
300: 1062,991,1085
301: 90,1032,61,818
302: 814,721,577,908,1010
303: 337,740,985,639
304: 96,951
305: 869,189,17
306: 922,218,9
307: 52,1106
308: 32,550,412
309: 441
310: 935,1099,395
311: 1092,282,695,132,525
312: 1090,1031,418,459,815
313: 610,34,905
314: 103,810,142
315: 585
316: 488,228,684,1043,1040
1049: 697,489,287,254,728,628
318: 459,35
1070: 810,403
320: 44,373,352,471,657,88
321: 913,799
322: 255,894,718,353
323: 370
324: 687,566,358,698
325: 490,451,375,1101
326: 744,116,970
327: 363,187,760,1011,219,651
328: 129,959,476
329: 268,938,792
330: 973,114,117
331: 642,727,691,216,901
332: 1081
333: 1046
334: 112,1054,805
335: 1060,741,734
336: 1071,223
337: 303,740,1021,639,158
338: 107,1082,534
339: 927,148
340: 726,134,409
341: 76
342: 178
1037: 826,964,460,430
1103: 1072,940,635
345: 372
346: 559,758,961,922
347: 94,854
348: 942,939,948,377
349: 169,527,535
350: 551,113,779,565
351: 412,581,990
352: 1001,1,70,320,373
353: 742,515,322
1063: 718,267,742
355: 231,154
356: 367
357: 248,912,473,730,866
358: 250,687,324
359: 434,748,93,889
360: 221,49,1067,107
361: 1027,745,671,298,55
362: 622,1030,18
363: 327,881,187
364: 
365: 923
366: 753,1025,903
367: 356
368: 173,789,893
369: 516,993
370: 323,447,875
371: 701,531,1001,1,980,205,1024
372: 345,405
373: 44,320,1027,506,352
374: 954,128,452,877,587,600
375: 790,1061,1101,490,325
376: 491,11,519,29
377: 939,348,977,942,880
378: 1116,894,1100,872,241
1116: 894,378,1100,75,255
380: 1117,397
381: 116,970
382: 256,15,495
1077: 1060,741,508
384: 119,780,917
1074: 775
386: 1115,732,1013
387: 1000
388: 992,774,502,193
1066: 440,243,923
390: 704
391: 37,446,130
392: 554,932,402,715
393: 847
394: 85,858,813,78
395: 425,310,935,257
396: 1064,270
397: 380
398: 874,545,866
399: 885,294,281,174
400: 621,252
401: 957,74,286
402: 392,967,715
403: 14,1070,474
404: 824,524,695,1092
405: 999,120,372
1075: 686,848,109,1006
407: 121,957,851,594,853
1110: 443,1104
409: 611,340,661,279
410: 828,729,963
411: 561,750,925
412: 351,308,550
413: 587,600,198,512
414: 
415: 122,419,420,533
416: 941,126
417: 667
418: 312
419: 415,122,968,807,1039
420: 415,941
421: 469,965,604
422: 871,887,605,607,164,823
423: 815,3,214
424: 20,784,664,1028,217
425: 395,693,191,859,22
426: 1038,104,875
427: 452,292
428: 549,172,517
429: 64,46,558,275,80
430: 1017,717,460,826,1037,839
431: 921,670,930,537,633
1084: 1082,918,147
433: 669
434: 568,359,595,41,93
435: 856,101,288,7
436: 791,45,595,1118,41
437: 781,802
438: 540
439: 828,809,299
440: 1066,243,475,934,755
441: 13,309
442: 737
443: 1104,1110,620,814,597
444: 472
445: 573,1017,720,902
446: 391,572,1005,548
447: 370,875
448: 812,598,681
449: 683,648
450: 747,130,947,1022
451: 490,325,993
452: 427,374,954,600
453: 86,659
454: 249,820,687
455: 
456: 
