0: 83,867,797
1: 70,352,320,657
2: 990,583
3: 975,1006,423
4: 117,289
5: 525,586,689
6: 855,806
7: 288,627,101,435
8: 1098,215,150
9: 218,306,922
10: 671,849,995
11: 376,491,29,983,216,952
12: 867,797,1022,572,865
13: 333,1096,480,1007,441,1046
14: 403,614
15: 25,1035,157
16: 786,213,1029
17: 305
18: 262,509,362,836,1030
19: 774,75,255,1014,708
20: 784,664,871,850
21: 930,801,122
22: 859,1097
23: 959,476,851,186,594,68
24: 942,348,82,590,1009
25: 232,658,201,754,15,1035
26: 
27: 878
28: 974,552,1053
29: 569,376,11,194,983
30: 1067,863
31: 933,819
32: 873,722,308,668
33: 1028,769,493,253,770,225
34: 905,313
35: 1031,233,318
36: 767,1098
37: 391,572,865
38: 69,634,57,759,222
39: 820,936
40: 384,1043,220,174,488,316
41: 1003,436,692
1082: 107,1084,338
43: 615,551,68,113
44: 320,506,509,724,471
45: 595,499,791,436
46: 80,91,429,64,123,996
47: 144
1043: 384,40,258,399,174
49: 221,360,688
50: 124,1040,898,294
51: 299,827,400,764,1020
52: 740,364,1106,307
1068: 156,528
54: 1087,393,847,1036
55: 745,361,995,671
56: 
57: 759,585,38,222
58: 710,77
59: 179
60: 863,643,1095,616
61: 733,751,90
62: 684,939,948,1049
63: 1011,306,922,881
64: 429,123,46
65: 963
1085: 500,300,1041,991
67: 159
68: 594,962,186,43,23
69: 38,222
70: 1,373,709,352
71: 726,703,661
72: 743,206,627
73: 223,212,115
74: 121,401,673
75: 890,918,1100,255,1014,708,19
76: 341,83,722
77: 710,58,1045,444
78: 813,394,85
79: 277,832,884,707,680
80: 91,133,46,429
81: 362,622,222,585
82: 1019,984,590,1009,24
83: 0,76
84: 888,266,487,802
85: 394,78,591
86: 165,546,700,453,659
87: 257,477,982,944
88: 657,980,711,264,717
89: 702,380,1032,592
90: 148,733,61,927
91: 80,133,46,269,996,466
92: 507,559
93: 434,359,889
94: 1030,347,262,1019
95: 560,945
96: 304
1099: 982,310
1064: 396
99: 158,696,458,986,606
100: 593,183,267
101: 856,435,7
102: 168,1061,725,524,1078,1101
103: 314,142,723,523
104: 875,160
105: 760,465
106: 736,677,838
107: 1082,360
108: 161
109: 1075,897,835,151
110: 614,162
111: 947,955,793
112: 334,1054
113: 779,43,551,350
114: 574,538,330,245
115: 73
116: 744,326,970,381
117: 4,330
118: 799,909
119: 1009,984,917,780
120: 405,999,1093
121: 957,74,853,407,638,673
122: 415,419,21
123: 842,64,46,996
124: 50,483,1040,1047,294
125: 987,230,485,478
126: 416
127: 899,1057,133,466
128: 374,954,1008,877
129: 328,959,166
130: 747,446,391
131: 632,757,1096,480
132: 227,150,522,282,311
133: 80,91,466,899,127
134: 299,827,285,340
135: 203,642,1056,726,703
1098: 8,215,767,36
137: 1024,437,768,263
138: 266,821,781
139: 730,510
140: 556,705,482
1060: 335,741,508
142: 538,103,314,723
1093: 999,120,1071
144: 178,47
145: 1023,264,711
146: 680,862,1080
147: 534,1084,1014,708
148: 90,301,685
1038: 917,258,780,323
150: 132,227,282,8
151: 599,558,214,109,835
1086: 644,674,1044,910,924
153: 876,913,564
154: 231,355,641,1002
155: 666,530,575
156: 1068,1013,528,189
157: 755,15,475
158: 696,99,986,337,639,1088,606
159: 522,586,67
160: 235,104,204
161: 108,528
162: 733,110,751
163: 563,882,869
164: 971,823,422,887,965
165: 86,546,659,483
166: 816,129
167: 
168: 102,1061,725,822,739,790
169: 349,244,527
170: 987
1107: 1069
172: 772,549,428,1055,517
173: 368,893,487
174: 1039,488,40,1043,281
175: 776,769
1096: 555,333,480,13,131
177: 615
178: 144,342
179: 738,994,59
180: 191,693,1006,423
181: 958,721,597,620,1010
1081: 332
183: 231,100,1063,267,667
184: 724,590,262,509,1019
185: 530,520
186: 1079,476,23,68
187: 922,578,881
1100: 894,378,872,890,75
